ply
format ascii 1.D
comment this is my Proccessing file
element vertex 76800
property float x
property float y
property float z
end_header
-0.045708023 1.039206 -3.7166262 
-0.046235763 1.0766481 -3.759538 
-0.046235763 1.1020917 -3.759538 
-0.045708023 1.1146653 -3.7166262 
-0.045192193 1.1269553 -3.6746829 
-0.044687875 1.1389707 -3.6336756 
-0.044687875 1.1635625 -3.6336756 
-0.044687875 1.1881542 -3.6336756 
-0.044687875 1.2127459 -3.6336756 
-0.044687875 1.2373377 -3.6336756 
-0.044194687 1.2480024 -3.5935736 
-0.044194687 1.2723228 -3.5935736 
-0.04371227 1.2824892 -3.5543468 
-0.044194687 1.3209634 -3.5935736 
-0.044194687 1.3452837 -3.5935736 
-0.044194687 1.3696041 -3.5935736 
-0.04371227 1.3787086 -3.5543468 
-0.04371227 1.4027634 -3.5543468 
-0.008606402 -0.6349624 -1.5460569 
-0.008606402 -0.62449914 -1.5460569 
-0.008688914 -0.61992276 -1.5608793 
-0.008773022 -0.61525774 -1.5759887 
-0.008815691 -0.6075324 -1.5836536 
-0.008858776 -0.5997315 -1.5913935 
-0.008946222 -0.5947751 -1.6071023 
-0.009035411 -0.58971983 -1.6231244 
-0.009080677 -0.58163434 -1.6312559 
-0.009172582 -0.57636935 -1.6477656 
-0.009313981 -0.5739308 -1.6731666 
-0.009362088 -0.56551313 -1.6818086 
-0.009459808 -0.55991507 -1.699363 
-0.009509437 -0.55129135 -1.7082783 
-0.009559589 -0.54257673 -1.7172878 
-0.009661498 -0.5366148 -1.7355946 
-0.009713272 -0.5276814 -1.7448953 
-0.0098719755 -0.5243012 -1.773405 
-0.009926036 -0.5151047 -1.7831163 
-0.010035953 -0.50860745 -1.8028618 
-0.010091829 -0.49917 -1.8128995 
-0.010263253 -0.49517152 -1.8436942 
-0.010321696 -0.48544255 -1.854193 
-0.010380809 -0.47560218 -1.864812 
-0.0105010895 -0.4683461 -1.8864192 
-0.01056228 -0.45823404 -1.8974116 
-0.010686829 -0.45064485 -1.9197854 
-0.010814347 -0.4428745 -1.942693 
-0.010879256 -0.4323061 -1.9543531 
-0.0110787405 -0.42676395 -1.9901886 
-0.01114687 -0.4158365 -2.0024276 
-0.011285676 -0.40729403 -2.0273626 
-0.011427984 -0.3985362 -2.0529268 
-0.011500491 -0.38708302 -2.065952 
-0.011648301 -0.37789652 -2.0925047 
-0.011723641 -0.36608762 -2.1060388 
-0.0119556235 -0.35879648 -2.1477122 
-0.012035005 -0.34654713 -2.1619723 
-0.012115447 -0.33413398 -2.1764228 
-0.012279601 -0.32373223 -2.2059116 
-0.012363357 -0.31090948 -2.2209575 
-0.012621626 -0.30205953 -2.267353 
-0.01271013 -0.2887252 -2.283252 
-0.012890914 -0.2771597 -2.3157282 
-0.0129832495 -0.26336047 -2.3323152 
-0.013076916 -0.24936211 -2.3491416 
-0.013268364 -0.2368817 -2.3835332 
-0.0134655 -0.22403044 -2.418947 
-0.013566283 -0.2092139 -2.4370515 
-0.013772441 -0.19564925 -2.4740858 
-0.013984961 -0.18166597 -2.512263 
-0.014204143 -0.16724439 -2.551637 
-0.01431633 -0.15116015 -2.5717902 
-0.014546107 -0.13590173 -2.6130674 
-0.014663784 -0.11917359 -2.634207 
-0.014783381 -0.10217257 -2.6556914 
-0.015154167 -0.086311415 -2.7222996 
-0.0152819315 -0.068459995 -2.7452512 
-0.015544034 -0.050736398 -2.7923353 
-0.015678486 -0.032114036 -2.8164883 
-0.015815282 -0.013166705 -2.8410625 
-0.016096167 0.0061684693 -2.8915207 
-0.016536713 0.026441913 -2.9706604 
-0.016844057 0.04741162 -3.0258718 
-0.016844057 0.06788989 -3.0258718 
-0.01716304 0.09004163 -3.0831742 
-0.017494338 0.11304856 -3.1426888 
-0.01783868 0.13696118 -3.2045462 
-0.018196847 0.16183405 -3.2688878 
-0.018569693 0.18772618 -3.3358657 
-0.018761905 0.2124792 -3.3703947 
-0.019158518 0.24026296 -3.4416425 
-0.019363178 0.26637048 -3.4784079 
-0.020004269 0.29951 -3.5935736 
-0.020227505 0.32744405 -3.6336756 
-0.020689264 0.36007214 -3.7166262 
-0.020928139 0.38967302 -3.759538 
-0.021679053 0.43001115 -3.8944323 
-0.021679053 0.4563676 -3.8944323 
-0.021941477 0.4885674 -3.9415743 
-0.021941477 0.51524293 -3.9415743 
-0.021679053 0.535437 -3.8944323 
-0.021422831 0.55515367 -3.8484046 
-0.020928139 0.5677777 -3.759538 
-0.021679053 0.6145063 -3.8944323 
-0.021941477 0.64862037 -3.9415743 
-0.021941477 0.6752959 -3.9415743 
-0.022210333 0.71057284 -3.9898717 
-0.022210333 0.73757523 -3.9898717 
-0.021941477 0.75532234 -3.9415743 
-0.021941477 0.78199786 -3.9415743 
-0.021941477 0.8086733 -3.9415743 
-0.021679053 0.8253579 -3.8944323 
-0.021679053 0.8517144 -3.8944323 
-0.021679053 0.8780708 -3.8944323 
-0.021679053 0.90442723 -3.8944323 
-0.021679053 0.9307837 -3.8944323 
-0.021422831 0.94582784 -3.8484046 
-0.021172596 0.96052057 -3.8034523 
-0.020928139 0.974874 -3.759538 
-0.021422831 1.0239627 -3.8484046 
-0.021172596 1.0377427 -3.8034523 
-0.020928139 1.0512046 -3.759538 
-0.020689264 1.0643591 -3.7166262 
-0.020689264 1.0895122 -3.7166262 
-0.020689264 1.1146653 -3.7166262 
-0.020689264 1.1398184 -3.7166262 
-0.02045578 1.1518245 -3.6746829 
-0.02045578 1.1766937 -3.6746829 
-0.02045578 1.201563 -3.6746829 
-0.020227505 1.2127459 -3.6336756 
-0.020004269 1.2236822 -3.5935736 
-0.020227505 1.2619294 -3.6336756 
-0.020227505 1.2865211 -3.6336756 
-0.020004269 1.2966431 -3.5935736 
-0.020004269 1.3209634 -3.5935736 
-0.020004269 1.3452837 -3.5935736 
-0.020004269 1.3696041 -3.5935736 
-0.019785907 1.3787086 -3.5543468 
-0.019785907 1.4027634 -3.5543468 
0.0018010001 -0.6349624 -1.5460569 
0.0018095922 -0.6274784 -1.5534327 
0.0018270249 -0.6229088 -1.5683976 
0.0018358676 -0.61525774 -1.5759887 
0.0018447965 -0.6075324 -1.5836536 
0.0018629173 -0.602677 -1.5992093 
0.0018721119 -0.5947751 -1.6071023 
0.001890776 -0.58971983 -1.6231244 
0.0019002483 -0.58163434 -1.6312559 
0.0019292434 -0.5793009 -1.6561465 
0.001939106 -0.57099676 -1.664613 
0.0019490701 -0.5626073 -1.6731666 
0.0019693086 -0.5570081 -1.6905402 
0.0019899716 -0.55129135 -1.7082783 
0.002011073 -0.5454534 -1.7263926 
0.0020217926 -0.5366148 -1.7355946 
0.0020435778 -0.5305243 -1.7542961 
0.0020658376 -0.5243012 -1.773405 
0.0020771504 -0.5151047 -1.7831163 
0.002100152 -0.50860745 -1.8028618 
0.0021236686 -0.50196475 -1.8230494 
0.0021356253 -0.49238357 -1.8333137 
0.0021599475 -0.48544255 -1.854193 
0.0021723176 -0.47560218 -1.864812 
0.0021974877 -0.4683461 -1.8864192 
0.0022232481 -0.4609199 -1.9085329 
0.002236356 -0.45064485 -1.9197854 
0.0022630412 -0.4428745 -1.942693 
0.002276624 -0.4323061 -1.9543531 
0.0023042848 -0.42417136 -1.9780983 
0.002332626 -0.4158365 -2.0024276 
0.0023616727 -0.40729403 -2.0273626 
0.0023764693 -0.39603925 -2.0400646 
0.0024066255 -0.38708302 -2.065952 
0.0024375566 -0.37789652 -2.0925047 
0.0024533225 -0.36608762 -2.1060388 
0.002485474 -0.3564454 -2.133639 
0.002501868 -0.34426135 -2.1477122 
0.002535313 -0.33413398 -2.1764228 
0.0025696643 -0.32373223 -2.2059116 
0.0025871913 -0.31090948 -2.2209575 
0.0026412373 -0.30205953 -2.267353 
0.002659758 -0.2887252 -2.283252 
0.0026975896 -0.2771597 -2.3157282 
0.0027169117 -0.26336047 -2.3323152 
0.0027365128 -0.24936211 -2.3491416 
0.0027970504 -0.23862849 -2.4011097 
0.002817829 -0.22403044 -2.418947 
0.002838919 -0.2092139 -2.4370515 
0.0028820601 -0.19564925 -2.4740858 
0.0029041262 -0.18027507 -2.4930282 
0.0029723994 -0.16724439 -2.551637 
0.002995876 -0.15116015 -2.5717902 
0.0030439596 -0.13590173 -2.6130674 
0.0030685852 -0.11917359 -2.634207 
0.0030936124 -0.10217257 -2.6556914 
0.0031712041 -0.086311415 -2.7222996 
0.0031979405 -0.068459995 -2.7452512 
0.0032527887 -0.050736398 -2.7923353 
0.0032809244 -0.032114036 -2.8164883 
0.0033386815 -0.013282598 -2.8660696 
0.0033683297 0.0061684693 -2.8915207 
0.0034292338 0.026202857 -2.9438035 
0.0034923814 0.04697509 -2.998012 
0.003524835 0.06788989 -3.0258718 
0.0035915866 0.09004163 -3.0831742 
0.003660915 0.11304856 -3.1426888 
0.003696593 0.13562642 -3.1733162 
0.003770076 0.16022553 -3.2363973 
0.0038465399 0.18582247 -3.3020372 
0.003967234 0.21470155 -3.405646 
0.004009166 0.24026296 -3.4416425 
0.004051994 0.26637048 -3.4784079 
0.0041404553 0.2962406 -3.5543468 
0.0042328653 0.32744405 -3.6336756 
0.004329494 0.36007214 -3.7166262 
0.0044306377 0.3942247 -3.8034523 
0.0045366203 0.43001115 -3.8944323 
0.0045366203 0.4563676 -3.8944323 
0.0045915362 0.4885674 -3.9415743 
0.0045915362 0.51524293 -3.9415743 
0.0045915362 0.5419184 -3.9415743 
0.0045366203 0.5617934 -3.8944323 
0.0045366203 0.58814985 -3.8944323 
0.0045915362 0.6219449 -3.9415743 
0.004647798 0.65656817 -3.9898717 
0.0047054547 0.6920504 -4.039367 
0.004647798 0.71057284 -3.9898717 
0.0045915362 0.7286469 -3.9415743 
0.0045915362 0.75532234 -3.9415743 
0.0045915362 0.78199786 -3.9415743 
0.0045915362 0.8086733 -3.9415743 
0.0045915362 0.83534884 -3.9415743 
0.0045915362 0.8620243 -3.9415743 
0.0045366203 0.8780708 -3.8944323 
0.0045366203 0.90442723 -3.8944323 
0.0045366203 0.9307837 -3.8944323 
0.0045366203 0.95714015 -3.8944323 
0.0045366203 0.9834966 -3.8944323 
0.0044830027 0.9979178 -3.8484046 
0.0045366203 1.0362095 -3.8944323 
0.0044830027 1.0500077 -3.8484046 
0.004379482 1.0512046 -3.759538 
0.004379482 1.0766481 -3.759538 
0.004379482 1.1020917 -3.759538 
0.004379482 1.1275351 -3.759538 
0.004379482 1.1529787 -3.759538 
0.004329494 1.1649716 -3.7166262 
0.004329494 1.1901246 -3.7166262 
0.004329494 1.2152778 -3.7166262 
0.0042806347 1.2264322 -3.6746829 
0.0042328653 1.2373377 -3.6336756 
0.0042328653 1.2619294 -3.6336756 
0.0042328653 1.2865211 -3.6336756 
0.00418615 1.2966431 -3.5935736 
0.0042328653 1.3357046 -3.6336756 
0.00418615 1.3452837 -3.5935736 
0.00418615 1.3696041 -3.5935736 
0.00418615 1.3939244 -3.5935736 
0.0041404553 1.4027634 -3.5543468 
0.012208402 -0.6349624 -1.5460569 
0.012266645 -0.6274784 -1.5534327 
0.012384815 -0.6229088 -1.5683976 
0.012444758 -0.61525774 -1.5759887 
0.012505284 -0.6075324 -1.5836536 
0.012628119 -0.602677 -1.5992093 
0.012690445 -0.5947751 -1.6071023 
0.012816964 -0.58971983 -1.6231244 
0.01294603 -0.58456284 -1.6394691 
0.01294603 -0.5734674 -1.6394691 
0.013077723 -0.5680925 -1.6561465 
0.013212121 -0.5626073 -1.6731666 
0.013349311 -0.5570081 -1.6905402 
0.01341898 -0.54841423 -1.699363 
0.013560523 -0.54257673 -1.7172878 
0.013705082 -0.5366148 -1.7355946 
0.013778525 -0.5276814 -1.7448953 
0.014003651 -0.5243012 -1.773405 
0.014080336 -0.5151047 -1.7831163 
0.0142362565 -0.50860745 -1.8028618 
0.014395667 -0.50196475 -1.8230494 
0.014395667 -0.48962682 -1.8230494 
0.014641591 -0.48544255 -1.854193 
0.014725445 -0.47560218 -1.864812 
0.014982866 -0.4710752 -1.8974116 
0.015070685 -0.4609199 -1.9085329 
0.015249449 -0.45331755 -1.9311713 
0.01534043 -0.4428745 -1.942693 
0.015432504 -0.4323061 -1.9543531 
0.015715478 -0.42676395 -1.9901886 
0.015909962 -0.4184096 -2.014818 
0.016009022 -0.40729403 -2.0273626 
0.016210888 -0.3985362 -2.0529268 
0.016313743 -0.38708302 -2.065952 
0.016523415 -0.37789652 -2.0925047 
0.016630286 -0.36608762 -2.1060388 
0.01684823 -0.3564454 -2.133639 
0.01695936 -0.34426135 -2.1477122 
0.017301718 -0.33638236 -2.191068 
0.01741893 -0.32373223 -2.2059116 
0.01753774 -0.31090948 -2.2209575 
0.017904101 -0.30205953 -2.267353 
0.018029647 -0.2887252 -2.283252 
0.018286094 -0.2771597 -2.3157282 
0.018417073 -0.26336047 -2.3323152 
0.018549941 -0.24936211 -2.3491416 
0.018960306 -0.23862849 -2.4011097 
0.019101158 -0.22403044 -2.418947 
0.019101158 -0.20765968 -2.418947 
0.01953656 -0.19564925 -2.4740858 
0.019686138 -0.18027507 -2.4930282 
0.019992275 -0.165944 -2.531797 
0.020308081 -0.15116015 -2.5717902 
0.020634025 -0.13590173 -2.6130674 
0.020800954 -0.11917359 -2.634207 
0.021143043 -0.103012726 -2.6775289 
0.021318344 -0.085595794 -2.6997287 
0.021677813 -0.068459995 -2.7452512 
0.02204961 -0.050736398 -2.7923353 
0.022240333 -0.032114036 -2.8164883 
0.022434384 -0.013166705 -2.8410625 
0.022832826 0.0061684693 -2.8915207 
0.023245675 0.026202857 -2.9438035 
0.02345775 0.046546526 -2.9706604 
0.024117848 0.06852669 -3.0542543 
0.024346214 0.09004163 -3.0831742 
0.024578946 0.1119679 -3.112647 
0.025058018 0.13562642 -3.1733162 
0.025556136 0.16022553 -3.2363973 
0.02607446 0.18582247 -3.3020372 
0.026892604 0.21470155 -3.405646 
0.02717685 0.24026296 -3.4416425 
0.027467167 0.26637048 -3.4784079 
0.027763754 0.29304183 -3.5159674 
0.02837657 0.3238303 -3.5935736 
0.029348252 0.36007214 -3.7166262 
0.029687103 0.38967302 -3.759538 
0.030388838 0.42492893 -3.8484046 
0.030752294 0.4563676 -3.8944323 
0.030752294 0.48272407 -3.8944323 
0.030752294 0.5090805 -3.8944323 
0.03112455 0.5419184 -3.9415743 
0.03112455 0.5685939 -3.9415743 
0.03112455 0.5952694 -3.9415743 
0.03112455 0.6219449 -3.9415743 
0.032297432 0.6730626 -4.0901065 
0.032297432 0.7007434 -4.0901065 
0.03189677 0.7193877 -4.039367 
0.031505927 0.73757523 -3.9898717 
0.031505927 0.76457757 -3.9898717 
0.031505927 0.7915799 -3.9898717 
0.031505927 0.8185823 -3.9898717 
0.03112455 0.83534884 -3.9415743 
0.03112455 0.8620243 -3.9415743 
0.03112455 0.8886998 -3.9415743 
0.03112455 0.9153753 -3.9415743 
0.030752294 0.9307837 -3.8944323 
0.03112455 0.96872634 -3.9415743 
0.030752294 0.9834966 -3.8944323 
0.030752294 1.009853 -3.8944323 
0.030752294 1.0362095 -3.8944323 
0.030752294 1.0625659 -3.8944323 
0.030388838 1.0760525 -3.8484046 
0.029687103 1.0766481 -3.759538 
0.029687103 1.1020917 -3.759538 
0.029687103 1.1275351 -3.759538 
0.029348252 1.1398184 -3.7166262 
0.029687103 1.1784222 -3.759538 
0.029687103 1.2038656 -3.759538 
0.029687103 1.2293092 -3.759538 
0.029348252 1.2404308 -3.7166262 
0.029017048 1.2513014 -3.6746829 
0.029017048 1.2761707 -3.6746829 
0.028693235 1.2865211 -3.6336756 
0.028693235 1.3111128 -3.6336756 
0.028693235 1.3357046 -3.6336756 
0.02837657 1.3452837 -3.5935736 
0.028693235 1.3848879 -3.6336756 
0.02837657 1.3939244 -3.5935736 
0.028066816 1.4027634 -3.5543468 
0.02250893 -0.6319618 -1.5387508 
0.022723699 -0.6274784 -1.5534327 
0.022832628 -0.61992276 -1.5608793 
0.023053648 -0.61525774 -1.5759887 
0.02316577 -0.6075324 -1.5836536 
0.02339332 -0.602677 -1.5992093 
0.02350878 -0.5947751 -1.6071023 
0.02374315 -0.58971983 -1.6231244 
0.023982244 -0.58456284 -1.6394691 
0.024103606 -0.57636935 -1.6477656 
0.024350049 -0.57099676 -1.664613 
0.024601588 -0.56551313 -1.6818086 
0.024729313 -0.5570081 -1.6905402 
0.024988787 -0.55129135 -1.7082783 
0.025120579 -0.54257673 -1.7172878 
0.025388373 -0.5366148 -1.7355946 
0.025524424 -0.5276814 -1.7448953 
0.025941465 -0.5243012 -1.773405 
0.026083523 -0.5151047 -1.7831163 
0.02637236 -0.50860745 -1.8028618 
0.026519192 -0.49917 -1.8128995 
0.026667666 -0.48962682 -1.8230494 
0.027123235 -0.48544255 -1.854193 
0.027278572 -0.47560218 -1.864812 
0.027435698 -0.4656484 -1.8755534 
0.027918123 -0.4609199 -1.9085329 
0.028249279 -0.45331755 -1.9311713 
0.028417818 -0.4428745 -1.942693 
0.028588383 -0.4323061 -1.9543531 
0.029112587 -0.42676395 -1.9901886 
0.029291619 -0.4158365 -2.0024276 
0.02965637 -0.40729403 -2.0273626 
0.030030325 -0.3985362 -2.0529268 
0.030220859 -0.38708302 -2.065952 
0.030609272 -0.37789652 -2.0925047 
0.031007804 -0.36847082 -2.119749 
0.031416852 -0.35879648 -2.1477122 
0.03162545 -0.34654713 -2.1619723 
0.03183683 -0.33413398 -2.1764228 
0.032268196 -0.32373223 -2.2059116 
0.032488286 -0.31090948 -2.2209575 
0.033166964 -0.30205953 -2.267353 
0.033399533 -0.2887252 -2.283252 
0.033874597 -0.2771597 -2.3157282 
0.034117233 -0.26336047 -2.3323152 
0.03436337 -0.24936211 -2.3491416 
0.034866452 -0.2368817 -2.3835332 
0.035384487 -0.22403044 -2.418947 
0.035649322 -0.2092139 -2.4370515 
0.03619106 -0.19564925 -2.4740858 
0.036468152 -0.18027507 -2.4930282 
0.037035264 -0.165944 -2.531797 
0.037620287 -0.15116015 -2.5717902 
0.038224094 -0.13590173 -2.6130674 
0.0388476 -0.12014556 -2.6556914 
0.03916704 -0.103012726 -2.6775289 
0.03949178 -0.085595794 -2.6997287 
0.040157683 -0.068459995 -2.7452512 
0.04049913 -0.050305005 -2.768593 
0.041199744 -0.032114036 -2.8164883 
0.041559216 -0.013166705 -2.8410625 
0.042297322 0.0061684693 -2.8915207 
0.043062117 0.026202857 -2.9438035 
0.043454982 0.046546526 -2.9706604 
0.044262618 0.06788989 -3.0258718 
0.04553197 0.09090236 -3.112647 
0.045971423 0.11304856 -3.1426888 
0.04641944 0.13562642 -3.1733162 
0.047342196 0.16022553 -3.2363973 
0.04830238 0.18582247 -3.3020372 
0.049817976 0.21470155 -3.405646 
0.050344534 0.24026296 -3.4416425 
0.05088234 0.26637048 -3.4784079 
0.05143176 0.29304183 -3.5159674 
0.053153604 0.32744405 -3.6336756 
0.05436701 0.36007214 -3.7166262 
0.054994725 0.38967302 -3.759538 
0.055637106 0.41996542 -3.8034523 
0.056967966 0.4563676 -3.8944323 
0.057657562 0.4885674 -3.9415743 
0.057657562 0.51524293 -3.9415743 
0.057657562 0.5419184 -3.9415743 
0.057657562 0.5685939 -3.9415743 
0.056967966 0.58814985 -3.8944323 
0.057657562 0.6219449 -3.9415743 
0.060591392 0.6816246 -4.142136 
0.060591392 0.70965743 -4.142136 
0.059088085 0.7193877 -4.039367 
0.059088085 0.746725 -4.039367 
0.05836406 0.76457757 -3.9898717 
0.05836406 0.7915799 -3.9898717 
0.05836406 0.8185823 -3.9898717 
0.05836406 0.84558463 -3.9898717 
0.057657562 0.8620243 -3.9415743 
0.057657562 0.8886998 -3.9415743 
0.057657562 0.9153753 -3.9415743 
0.057657562 0.9420508 -3.9415743 
0.057657562 0.96872634 -3.9415743 
0.056967966 0.9834966 -3.8944323 
0.056967966 1.009853 -3.8944323 
0.056967966 1.0362095 -3.8944323 
0.056294672 1.0500077 -3.8484046 
0.055637106 1.0634835 -3.8034523 
0.055637106 1.0892242 -3.8034523 
0.055637106 1.1149648 -3.8034523 
0.054994725 1.1275351 -3.759538 
0.054994725 1.1529787 -3.759538 
0.055637106 1.1921871 -3.8034523 
0.054994725 1.2038656 -3.759538 
0.05436701 1.2152778 -3.7166262 
0.05436701 1.2404308 -3.7166262 
0.054994725 1.2801963 -3.759538 
0.05436701 1.290737 -3.7166262 
0.05375346 1.3010399 -3.6746829 
0.05375346 1.3259091 -3.6746829 
0.05375346 1.3507785 -3.6746829 
0.053153604 1.3602962 -3.6336756 
0.053153604 1.3848879 -3.6336756 
0.05256699 1.3939244 -3.5935736 
0.05256699 1.4182447 -3.5935736 
0.03286715 -0.6319618 -1.5387508 
0.03318075 -0.6274784 -1.5534327 
0.033500396 -0.6229088 -1.5683976 
0.03366254 -0.61525774 -1.5759887 
0.033826258 -0.6075324 -1.5836536 
0.034158524 -0.602677 -1.5992093 
0.034327112 -0.5947751 -1.6071023 
0.034327112 -0.58389866 -1.6071023 
0.03501846 -0.58456284 -1.6394691 
0.035195667 -0.57636935 -1.6477656 
0.035555523 -0.57099676 -1.664613 
0.035922814 -0.56551313 -1.6818086 
0.03629777 -0.55991507 -1.699363 
0.036488198 -0.55129135 -1.7082783 
0.036680635 -0.54257673 -1.7172878 
0.037071664 -0.5366148 -1.7355946 
0.037270322 -0.5276814 -1.7448953 
0.037879277 -0.5243012 -1.773405 
0.03808671 -0.5151047 -1.7831163 
0.038508464 -0.50860745 -1.8028618 
0.038939666 -0.50196475 -1.8230494 
0.038939666 -0.48962682 -1.8230494 
0.03960488 -0.48544255 -1.854193 
0.039831698 -0.47560218 -1.864812 
0.04006113 -0.4656484 -1.8755534 
0.04076556 -0.4609199 -1.9085329 
0.041249108 -0.45331755 -1.9311713 
0.041495208 -0.4428745 -1.942693 
0.041744262 -0.4323061 -1.9543531 
0.042251453 -0.42417136 -1.9780983 
0.042771116 -0.4158365 -2.0024276 
0.04303577 -0.40477386 -2.014818 
0.04357503 -0.39603925 -2.0400646 
0.044127975 -0.38708302 -2.065952 
0.04469513 -0.37789652 -2.0925047 
0.04527706 -0.36847082 -2.119749 
0.045874342 -0.35879648 -2.1477122 
0.046178933 -0.34654713 -2.1619723 
0.046487592 -0.33413398 -2.1764228 
0.04711746 -0.32373223 -2.2059116 
0.047438834 -0.31090948 -2.2209575 
0.04809493 -0.29997075 -2.251674 
0.048429828 -0.2867147 -2.267353 
0.04911381 -0.27520248 -2.2993753 
0.049817394 -0.26336047 -2.3323152 
0.0501768 -0.24936211 -2.3491416 
0.050911393 -0.2368817 -2.3835332 
0.05128682 -0.22237845 -2.4011097 
0.052054524 -0.2092139 -2.4370515 
0.052845564 -0.19564925 -2.4740858 
0.053250164 -0.18027507 -2.4930282 
0.05407825 -0.165944 -2.531797 
0.054932494 -0.15116015 -2.5717902 
0.05536982 -0.13481982 -2.5922647 
0.056265693 -0.11917359 -2.634207 
0.057191033 -0.103012726 -2.6775289 
0.05814732 -0.086311415 -2.7222996 
0.058637556 -0.068459995 -2.7452512 
0.05913613 -0.050305005 -2.768593 
0.060159154 -0.032114036 -2.8164883 
0.06068405 -0.013166705 -2.8410625 
0.06231519 0.006223737 -2.917428 
0.062878564 0.026202857 -2.9438035 
0.06463151 0.04741162 -3.0258718 
0.06463151 0.06788989 -3.0258718 
0.065855466 0.09004163 -3.0831742 
0.06712668 0.11304856 -3.1426888 
0.06778087 0.13562642 -3.1733162 
0.06982224 0.16183405 -3.2688878 
0.0705303 0.18582247 -3.3020372 
0.07274335 0.21470155 -3.405646 
0.07351222 0.24026296 -3.4416425 
0.07429751 0.26637048 -3.4784079 
0.07591954 0.2962406 -3.5543468 
0.07761397 0.32744405 -3.6336756 
0.08030235 0.3642295 -3.759538 
0.08030235 0.38967302 -3.759538 
0.082200505 0.42492893 -3.8484046 
0.08419058 0.46189192 -3.9415743 
0.08419058 0.4885674 -3.9415743 
0.08419058 0.51524293 -3.9415743 
0.08419058 0.5419184 -3.9415743 
0.08419058 0.5685939 -3.9415743 
0.08318364 0.58814985 -3.8944323 
0.08318364 0.6145063 -3.8944323 
0.088474505 0.6816246 -4.142136 
0.08961449 0.71880126 -4.195507 
0.08736317 0.7284241 -4.0901065 
0.08736317 0.7561048 -4.0901065 
0.08736317 0.7837855 -4.0901065 
0.08522219 0.7915799 -3.9898717 
0.0862794 0.828737 -4.039367 
0.0862794 0.85607433 -4.039367 
0.08522219 0.872587 -3.9898717 
0.08522219 0.89958936 -3.9898717 
0.08522219 0.9265917 -3.9898717 
0.08419058 0.9420508 -3.9415743 
0.08318364 0.95714015 -3.8944323 
0.08318364 0.9834966 -3.8944323 
0.08318364 1.009853 -3.8944323 
0.08318364 1.0362095 -3.8944323 
0.082200505 1.0500077 -3.8484046 
0.08124034 1.0634835 -3.8034523 
0.082200505 1.1020975 -3.8484046 
0.082200505 1.1281425 -3.8484046 
0.08124034 1.1407056 -3.8034523 
0.08124034 1.1664463 -3.8034523 
0.08124034 1.1921871 -3.8034523 
0.08030235 1.2038656 -3.759538 
0.08030235 1.2293092 -3.759538 
0.08030235 1.2547528 -3.759538 
0.079385765 1.265584 -3.7166262 
0.079385765 1.290737 -3.7166262 
0.079385765 1.3158902 -3.7166262 
0.07848988 1.3259091 -3.6746829 
0.07848988 1.3507785 -3.6746829 
0.07848988 1.3756477 -3.6746829 
0.07675741 1.3696041 -3.5935736 
0.07675741 1.3939244 -3.5935736 
0.07761397 1.4340714 -3.6336756 
0.04322537 -0.6319618 -1.5387508 
0.043637805 -0.6274784 -1.5534327 
0.04405819 -0.6229088 -1.5683976 
0.04427143 -0.61525774 -1.5759887 
0.04470417 -0.6105016 -1.5913935 
0.044923723 -0.602677 -1.5992093 
0.04514545 -0.5947751 -1.6071023 
0.045595527 -0.58971983 -1.6231244 
0.04582395 -0.58163434 -1.6312559 
